date;product;machine;week_refill;stock_maxi;cumcount
02/12/2019 10:17;coffee;A;3;280;178
02/12/2019 10:17;coffee;C;3;280;203
02/12/2019 10:18;coffee;B;3;280;209
02/12/2019 10:22;coffee;C;3;280;204
02/12/2019 10:26;coffee;D;3;280;202
02/12/2019 10:30;soda;D;3;120;106
02/12/2019 10:33;coffee;C;3;280;205
02/12/2019 10:34;coffee;D;3;280;203
02/12/2019 10:38;coffee;B;3;280;210
02/12/2019 10:40;coffee;C;3;280;206
02/12/2019 10:44;soda;B;3;120;96
02/12/2019 10:44;coffee;B;3;280;211
02/12/2019 10:45;coffee;C;3;280;207
02/12/2019 10:49;soda;D;3;120;107
02/12/2019 10:50;soda;A;3;120;94
02/12/2019 10:51;soda;B;3;120;97
02/12/2019 10:52;coffee;C;3;280;208
02/12/2019 10:53;coffee;B;3;280;212
02/12/2019 10:55;coffee;D;3;280;204
02/12/2019 10:57;coffee;A;3;280;179
02/12/2019 10:58;soda;B;3;120;98
02/12/2019 10:58;coffee;B;3;280;213
02/12/2019 11:00;coffee;D;3;280;205
02/12/2019 11:01;coffee;D;3;280;206
02/12/2019 11:02;coffee;B;3;280;214
02/12/2019 11:03;coffee;C;3;280;209
02/12/2019 11:03;coffee;A;3;280;180
02/12/2019 11:06;coffee;A;3;280;181
02/12/2019 11:07;coffee;A;3;280;182
02/12/2019 11:07;coffee;C;3;280;210
02/12/2019 11:08;soda;B;3;120;99
02/12/2019 11:10;coffee;C;3;280;211
02/12/2019 11:10;soda;C;3;120;108
02/12/2019 11:12;soda;D;3;120;108
02/12/2019 11:12;coffee;A;3;280;183
02/12/2019 11:13;coffee;C;3;280;212
02/12/2019 11:13;soda;A;3;120;95
02/12/2019 11:14;coffee;A;3;280;184
02/12/2019 11:16;coffee;B;3;280;215
02/12/2019 11:17;coffee;A;3;280;185
02/12/2019 11:18;soda;A;3;120;96
02/12/2019 11:18;coffee;D;3;280;207
02/12/2019 11:18;coffee;C;3;280;213
02/12/2019 11:19;coffee;D;3;280;208
02/12/2019 11:19;coffee;D;3;280;209
02/12/2019 11:21;coffee;A;3;280;186
02/12/2019 11:24;soda;B;3;120;100
02/12/2019 11:26;coffee;C;3;280;214
02/12/2019 11:27;coffee;B;3;280;216
02/12/2019 11:28;coffee;C;3;280;215
02/12/2019 11:30;coffee;A;3;280;187
02/12/2019 11:31;soda;D;3;120;109
02/12/2019 11:35;coffee;B;3;280;217
02/12/2019 11:35;coffee;D;3;280;210
02/12/2019 11:37;coffee;C;3;280;216
02/12/2019 11:40;coffee;C;3;280;217
02/12/2019 11:42;soda;A;3;120;97
02/12/2019 11:44;coffee;C;3;280;218
02/12/2019 11:45;coffee;C;3;280;219
02/12/2019 11:45;soda;B;3;120;101
02/12/2019 11:49;coffee;A;3;280;188
02/12/2019 11:50;soda;B;3;120;102
02/12/2019 11:51;coffee;A;3;280;189
02/12/2019 11:51;coffee;C;3;280;220
02/12/2019 11:52;soda;A;3;120;98
02/12/2019 11:54;coffee;B;3;280;218
02/12/2019 11:56;coffee;D;3;280;211
02/12/2019 12:00;coffee;B;3;280;219
02/12/2019 12:01;coffee;D;3;280;212
02/12/2019 12:04;coffee;D;3;280;213
02/12/2019 12:06;soda;C;3;120;109
02/12/2019 12:08;coffee;C;3;280;221
02/12/2019 12:09;coffee;D;3;280;214
02/12/2019 12:09;coffee;C;3;280;222
02/12/2019 12:11;coffee;B;3;280;220
02/12/2019 12:13;coffee;C;3;280;223
02/12/2019 12:14;soda;C;3;120;110
02/12/2019 12:15;coffee;D;3;280;215
02/12/2019 12:15;soda;B;3;120;103
02/12/2019 12:16;coffee;C;3;280;224
02/12/2019 12:17;coffee;B;3;280;221
02/12/2019 12:21;coffee;D;3;280;216
02/12/2019 12:22;coffee;B;3;280;222
02/12/2019 12:25;soda;A;3;120;99
02/12/2019 12:25;coffee;D;3;280;217
02/12/2019 12:27;coffee;B;3;280;223
02/12/2019 12:28;soda;A;3;120;100
02/12/2019 12:29;soda;C;3;120;111
02/12/2019 12:30;coffee;A;3;280;190
02/12/2019 12:30;coffee;D;3;280;218
02/12/2019 12:31;coffee;A;3;280;191
02/12/2019 12:32;coffee;D;3;280;219
02/12/2019 12:32;coffee;D;3;280;220
02/12/2019 12:33;coffee;C;3;280;225
02/12/2019 12:33;coffee;D;3;280;221
02/12/2019 12:34;coffee;A;3;280;192
02/12/2019 12:36;coffee;A;3;280;193
02/12/2019 12:38;coffee;C;3;280;226
02/12/2019 12:46;coffee;C;3;280;227
02/12/2019 12:49;coffee;D;3;280;222
02/12/2019 12:51;coffee;A;3;280;194
02/12/2019 12:54;coffee;B;3;280;224
02/12/2019 12:56;coffee;C;3;280;228
02/12/2019 13:01;soda;B;3;120;104
02/12/2019 13:02;coffee;B;3;280;225
02/12/2019 13:03;coffee;B;3;280;226
02/12/2019 13:04;soda;D;3;120;110
02/12/2019 13:04;coffee;B;3;280;227
02/12/2019 13:06;coffee;C;3;280;229
02/12/2019 13:09;coffee;C;3;280;230
02/12/2019 13:12;coffee;D;3;280;223
02/12/2019 13:13;soda;A;3;120;101
02/12/2019 13:13;coffee;A;3;280;195
02/12/2019 13:13;soda;B;3;120;105
02/12/2019 13:16;soda;B;3;120;106
02/12/2019 13:16;coffee;C;3;280;231
02/12/2019 13:25;coffee;B;3;280;228
02/12/2019 13:28;coffee;C;3;280;232
02/12/2019 13:30;coffee;D;3;280;224
02/12/2019 13:32;coffee;B;3;280;229
02/12/2019 13:37;coffee;B;3;280;230
02/12/2019 13:39;coffee;D;3;280;225
02/12/2019 13:40;coffee;B;3;280;231
02/12/2019 13:41;soda;D;3;120;111
02/12/2019 13:43;coffee;D;3;280;226
02/12/2019 13:44;coffee;D;3;280;227
02/12/2019 13:46;soda;D;3;120;112
02/12/2019 13:48;coffee;C;3;280;233
02/12/2019 13:49;coffee;D;3;280;228
02/12/2019 13:49;coffee;A;3;280;196
02/12/2019 13:50;coffee;B;3;280;232
02/12/2019 13:51;coffee;C;3;280;234
02/12/2019 13:53;coffee;A;3;280;197
02/12/2019 13:54;coffee;C;3;280;235
02/12/2019 13:55;soda;C;3;120;112
02/12/2019 13:56;coffee;D;3;280;229
02/12/2019 13:58;coffee;D;3;280;230
02/12/2019 13:59;coffee;B;3;280;233
02/12/2019 14:00;coffee;B;3;280;234
02/12/2019 14:05;coffee;B;3;280;235
02/12/2019 14:06;coffee;D;3;280;231
02/12/2019 14:08;coffee;C;3;280;236
02/12/2019 14:12;coffee;C;3;280;237
02/12/2019 14:12;coffee;D;3;280;232
02/12/2019 14:20;soda;A;3;120;102
02/12/2019 14:20;soda;C;3;120;113
02/12/2019 14:20;coffee;D;3;280;233
02/12/2019 14:21;nrj;A;3;60;47
02/12/2019 14:22;coffee;D;3;280;234
02/12/2019 14:26;coffee;C;3;280;238
02/12/2019 14:27;coffee;A;3;280;198
02/12/2019 14:28;soda;A;3;120;103
02/12/2019 14:30;coffee;A;3;280;199
02/12/2019 14:33;coffee;D;3;280;235
02/12/2019 14:34;soda;A;3;120;104
02/12/2019 14:35;coffee;C;3;280;239
02/12/2019 14:37;coffee;B;3;280;236
02/12/2019 14:37;coffee;D;3;280;236
02/12/2019 14:45;coffee;A;3;280;200
02/12/2019 14:46;coffee;A;3;280;201
02/12/2019 14:47;coffee;C;3;280;240
02/12/2019 14:48;coffee;C;3;280;241
02/12/2019 14:48;coffee;B;3;280;237
02/12/2019 15:02;soda;D;3;120;113
02/12/2019 15:03;soda;A;3;120;105
02/12/2019 15:07;coffee;C;3;280;242
02/12/2019 15:10;coffee;C;3;280;243
02/12/2019 15:12;coffee;A;3;280;202
02/12/2019 15:15;coffee;B;3;280;238
02/12/2019 15:20;coffee;D;3;280;237
02/12/2019 15:20;coffee;C;3;280;244
02/12/2019 15:22;coffee;C;3;280;245
02/12/2019 15:24;coffee;C;3;280;246
02/12/2019 15:35;coffee;B;3;280;239
02/12/2019 15:41;coffee;C;3;280;247
02/12/2019 15:43;soda;B;3;120;107
02/12/2019 15:44;coffee;C;3;280;248
02/12/2019 15:46;coffee;D;3;280;238
02/12/2019 15:49;coffee;D;3;280;239
02/12/2019 15:50;coffee;A;3;280;203
02/12/2019 15:58;soda;B;3;120;108
02/12/2019 15:58;coffee;D;3;280;240
02/12/2019 16:06;coffee;B;3;280;240
02/12/2019 16:08;coffee;A;3;280;204
02/12/2019 16:12;coffee;A;3;280;205
02/12/2019 16:15;coffee;A;3;280;206
02/12/2019 16:16;soda;B;3;120;109
02/12/2019 16:34;coffee;A;3;280;207
02/12/2019 16:36;soda;A;3;120;106
02/12/2019 16:43;soda;C;3;120;114
02/12/2019 16:45;coffee;C;3;280;249
02/12/2019 16:47;coffee;C;3;280;250
02/12/2019 16:49;soda;B;3;120;110
02/12/2019 16:52;coffee;C;3;280;251
02/12/2019 16:52;coffee;A;3;280;208
02/12/2019 17:09;soda;A;3;120;107
02/12/2019 17:15;soda;C;3;120;115
02/12/2019 17:18;soda;A;3;120;108
02/12/2019 17:19;coffee;B;3;280;241
02/12/2019 17:22;soda;A;3;120;109
02/12/2019 17:28;coffee;D;3;280;241
02/12/2019 17:31;soda;C;3;120;116
02/12/2019 17:36;soda;B;3;120;111
02/12/2019 17:44;coffee;C;3;280;252
02/12/2019 17:48;coffee;B;3;280;242
02/12/2019 17:50;coffee;C;3;280;253
02/12/2019 17:57;soda;A;3;120;110
02/12/2019 18:09;soda;A;3;120;111
02/12/2019 18:11;coffee;C;3;280;254
02/12/2019 18:14;soda;C;3;120;117
02/12/2019 18:24;soda;D;3;120;114
02/12/2019 18:25;coffee;C;3;280;255
02/12/2019 18:30;coffee;A;3;280;209
02/12/2019 18:39;soda;C;3;120;118
02/12/2019 18:40;coffee;B;3;280;243
02/12/2019 18:43;coffee;D;3;280;242
02/12/2019 18:44;coffee;A;3;280;210
02/12/2019 18:49;soda;B;3;120;112
02/12/2019 19:01;soda;B;3;120;113
02/12/2019 19:02;soda;C;3;120;119
02/12/2019 19:09;coffee;D;3;280;243
02/12/2019 19:10;nrj;B;3;60;35
02/12/2019 19:13;nrj;A;3;60;48
02/12/2019 19:14;soda;D;3;120;115
02/12/2019 19:24;soda;B;3;120;114
02/12/2019 19:27;nrj;A;3;60;49
02/12/2019 19:40;soda;B;3;120;115
02/12/2019 19:54;nrj;B;3;60;36
02/12/2019 20:06;soda;A;3;120;112
02/12/2019 20:06;nrj;B;3;60;37
02/12/2019 20:08;nrj;D;3;60;59
02/12/2019 20:43;nrj;B;3;60;38
02/12/2019 20:46;soda;D;3;120;116
02/12/2019 20:51;soda;A;3;120;113
02/12/2019 20:52;coffee;A;3;280;211
02/12/2019 20:57;soda;B;3;120;116
02/12/2019 20:59;soda;D;3;120;117
02/12/2019 21:00;soda;A;3;120;114
02/12/2019 21:12;soda;D;3;120;118
02/12/2019 21:13;soda;A;3;120;115
02/12/2019 21:27;coffee;C;3;280;256
02/12/2019 21:40;soda;B;3;120;117
02/12/2019 21:58;coffee;D;3;280;244
02/12/2019 22:01;soda;B;3;120;118
02/12/2019 22:08;soda;B;3;120;119
02/12/2019 22:12;soda;A;3;120;116
02/12/2019 22:18;soda;A;3;120;117
02/12/2019 22:24;nrj;D;3;60;60
02/12/2019 22:35;soda;D;3;120;119
02/12/2019 22:36;soda;C;3;120;120
02/12/2019 22:44;nrj;B;3;60;39
02/12/2019 23:10;soda;A;3;120;118
02/12/2019 23:17;soda;A;3;120;119
02/12/2019 23:26;nrj;A;3;60;50
02/12/2019 23:36;soda;B;3;120;120
02/12/2019 23:39;soda;D;3;120;120
02/12/2019 23:43;soda;A;3;120;120
03/12/2019 00:25;coffee;A;3;280;212
03/12/2019 01:32;coffee;B;3;280;244
03/12/2019 05:03;coffee;C;3;280;257
03/12/2019 05:09;coffee;A;3;280;213
03/12/2019 05:11;coffee;A;3;280;214
03/12/2019 05:20;coffee;B;3;280;245
03/12/2019 05:22;coffee;C;3;280;258
03/12/2019 05:23;coffee;C;3;280;259
03/12/2019 05:35;coffee;D;3;280;245
03/12/2019 05:37;coffee;C;3;280;260
03/12/2019 05:40;coffee;B;3;280;246
03/12/2019 05:57;coffee;A;3;280;215
03/12/2019 06:02;coffee;A;3;280;216
03/12/2019 06:07;coffee;D;3;280;246
03/12/2019 06:17;coffee;A;3;280;217
03/12/2019 06:30;coffee;C;3;280;261
03/12/2019 06:30;coffee;B;3;280;247
03/12/2019 06:34;coffee;D;3;280;247
03/12/2019 06:41;coffee;A;3;280;218
03/12/2019 06:43;coffee;D;3;280;248
03/12/2019 06:44;coffee;A;3;280;219
03/12/2019 06:47;coffee;A;3;280;220
03/12/2019 06:50;coffee;A;3;280;221
03/12/2019 06:58;coffee;A;3;280;222
03/12/2019 06:59;coffee;C;3;280;262
03/12/2019 07:02;coffee;A;3;280;223
03/12/2019 07:03;coffee;D;3;280;249
03/12/2019 07:03;coffee;B;3;280;248
03/12/2019 07:05;coffee;A;3;280;224
03/12/2019 07:18;coffee;D;3;280;250
03/12/2019 07:20;coffee;A;3;280;225
03/12/2019 07:47;coffee;A;3;280;226
03/12/2019 07:48;coffee;A;3;280;227
03/12/2019 07:51;coffee;A;3;280;228
03/12/2019 07:54;coffee;B;3;280;249
03/12/2019 07:54;coffee;A;3;280;229
03/12/2019 07:55;coffee;D;3;280;251
03/12/2019 07:55;coffee;A;3;280;230
03/12/2019 07:58;coffee;D;3;280;252
03/12/2019 07:59;coffee;C;3;280;263
03/12/2019 08:08;coffee;A;3;280;231
03/12/2019 08:08;coffee;D;3;280;253
03/12/2019 08:10;coffee;B;3;280;250
03/12/2019 08:12;coffee;A;3;280;232
03/12/2019 08:15;coffee;D;3;280;254
03/12/2019 08:15;coffee;B;3;280;251
03/12/2019 08:15;coffee;A;3;280;233
03/12/2019 08:18;coffee;C;3;280;264
03/12/2019 08:19;coffee;B;3;280;252
03/12/2019 08:37;coffee;B;3;280;253
03/12/2019 08:37;coffee;A;3;280;234
03/12/2019 08:38;coffee;C;3;280;265
03/12/2019 08:41;coffee;B;3;280;254
03/12/2019 08:47;coffee;D;3;280;255
03/12/2019 08:49;coffee;A;3;280;235
03/12/2019 08:50;coffee;B;3;280;255
03/12/2019 08:52;coffee;C;3;280;266
03/12/2019 08:53;coffee;A;3;280;236
03/12/2019 08:53;coffee;B;3;280;256
03/12/2019 08:56;coffee;D;3;280;256
03/12/2019 09:07;coffee;D;3;280;257
03/12/2019 09:10;coffee;D;3;280;258
03/12/2019 09:12;coffee;A;3;280;237
03/12/2019 09:15;coffee;C;3;280;267
03/12/2019 09:16;coffee;D;3;280;259
03/12/2019 09:21;coffee;B;3;280;257
03/12/2019 09:21;coffee;B;3;280;258
03/12/2019 09:28;coffee;A;3;280;238
03/12/2019 09:29;coffee;A;3;280;239
03/12/2019 09:35;coffee;A;3;280;240
03/12/2019 09:39;coffee;A;3;280;241
03/12/2019 09:42;coffee;A;3;280;242
03/12/2019 09:48;coffee;A;3;280;243
03/12/2019 09:57;coffee;B;3;280;259
03/12/2019 09:57;coffee;C;3;280;268
03/12/2019 10:04;coffee;A;3;280;244
03/12/2019 10:09;coffee;A;3;280;245
03/12/2019 10:22;coffee;D;3;280;260
03/12/2019 10:27;coffee;B;3;280;260
03/12/2019 10:33;coffee;A;3;280;246
03/12/2019 10:37;coffee;A;3;280;247
03/12/2019 10:39;coffee;D;3;280;261
03/12/2019 10:40;coffee;A;3;280;248
03/12/2019 10:43;coffee;C;3;280;269
03/12/2019 10:47;coffee;D;3;280;262
03/12/2019 10:51;coffee;D;3;280;263
03/12/2019 10:52;coffee;A;3;280;249
03/12/2019 10:55;coffee;C;3;280;270
03/12/2019 10:56;coffee;C;3;280;271
03/12/2019 10:57;coffee;C;3;280;272
03/12/2019 11:07;coffee;B;3;280;261
03/12/2019 11:11;coffee;B;3;280;262
03/12/2019 11:17;coffee;A;3;280;250
03/12/2019 11:21;coffee;B;3;280;263
03/12/2019 11:25;coffee;D;3;280;264
03/12/2019 11:27;coffee;A;3;280;251
03/12/2019 11:27;coffee;B;3;280;264
03/12/2019 11:39;coffee;B;3;280;265
03/12/2019 11:41;coffee;B;3;280;266
03/12/2019 11:44;coffee;D;3;280;265
03/12/2019 11:49;coffee;C;3;280;273
03/12/2019 11:50;coffee;A;3;280;252
03/12/2019 11:52;coffee;A;3;280;253
03/12/2019 11:58;coffee;B;3;280;267
03/12/2019 11:58;coffee;D;3;280;266
03/12/2019 12:04;coffee;D;3;280;267
03/12/2019 12:04;coffee;D;3;280;268
03/12/2019 12:09;coffee;A;3;280;254
03/12/2019 12:10;coffee;B;3;280;268
03/12/2019 12:11;coffee;C;3;280;274
03/12/2019 12:11;coffee;D;3;280;269
03/12/2019 12:14;coffee;B;3;280;269
03/12/2019 12:16;coffee;A;3;280;255
03/12/2019 12:17;coffee;C;3;280;275
03/12/2019 12:17;coffee;D;3;280;270
03/12/2019 12:25;coffee;B;3;280;270
03/12/2019 12:26;coffee;A;3;280;256
03/12/2019 12:35;coffee;A;3;280;257
03/12/2019 12:36;coffee;B;3;280;271
03/12/2019 12:49;coffee;A;3;280;258
03/12/2019 12:50;coffee;C;3;280;276
03/12/2019 12:50;coffee;A;3;280;259
03/12/2019 13:00;coffee;A;3;280;260
03/12/2019 13:01;coffee;A;3;280;261
03/12/2019 13:03;coffee;D;3;280;271
03/12/2019 13:05;coffee;A;3;280;262
03/12/2019 13:17;coffee;B;3;280;272
03/12/2019 13:17;coffee;A;3;280;263
03/12/2019 13:22;coffee;D;3;280;272
03/12/2019 13:23;coffee;A;3;280;264
03/12/2019 13:31;coffee;A;3;280;265
03/12/2019 13:31;coffee;D;3;280;273
03/12/2019 13:36;coffee;A;3;280;266
03/12/2019 13:42;coffee;A;3;280;267
03/12/2019 13:58;coffee;D;3;280;274
03/12/2019 14:00;coffee;C;3;280;277
03/12/2019 14:03;coffee;D;3;280;275
03/12/2019 14:05;coffee;A;3;280;268
03/12/2019 14:05;coffee;B;3;280;273
03/12/2019 14:11;coffee;C;3;280;278
03/12/2019 14:13;coffee;D;3;280;276
03/12/2019 14:26;coffee;B;3;280;274
03/12/2019 14:32;coffee;B;3;280;275
03/12/2019 14:42;coffee;D;3;280;277
03/12/2019 14:49;coffee;D;3;280;278
03/12/2019 15:13;coffee;B;3;280;276
03/12/2019 15:22;coffee;B;3;280;277
03/12/2019 15:31;coffee;D;3;280;279
03/12/2019 15:36;coffee;A;3;280;269
03/12/2019 15:59;coffee;A;3;280;270
03/12/2019 15:59;coffee;C;3;280;279
03/12/2019 16:00;coffee;A;3;280;271
03/12/2019 16:11;coffee;A;3;280;272
03/12/2019 16:19;coffee;A;3;280;273
03/12/2019 16:28;coffee;B;3;280;278
03/12/2019 16:31;coffee;A;3;280;274
03/12/2019 16:46;coffee;A;3;280;275
03/12/2019 17:00;coffee;A;3;280;276
03/12/2019 17:42;coffee;D;3;280;280
03/12/2019 17:53;coffee;C;3;280;280
03/12/2019 18:22;coffee;A;3;280;277
03/12/2019 18:25;coffee;A;3;280;278
03/12/2019 18:29;nrj;B;3;60;40
03/12/2019 18:33;coffee;B;3;280;279
03/12/2019 18:35;nrj;A;3;60;51
03/12/2019 18:53;coffee;A;3;280;279
03/12/2019 18:54;nrj;B;3;60;41
03/12/2019 19:01;nrj;B;3;60;42
03/12/2019 19:34;nrj;B;3;60;43
03/12/2019 19:46;nrj;B;3;60;44
03/12/2019 19:48;nrj;B;3;60;45
03/12/2019 19:54;coffee;B;3;280;280
03/12/2019 20:39;nrj;A;3;60;52
03/12/2019 21:04;nrj;B;3;60;46
03/12/2019 22:48;nrj;A;3;60;53
03/12/2019 22:58;coffee;A;3;280;280
03/12/2019 23:22;nrj;A;3;60;54
04/12/2019 01:03;nrj;B;3;60;47
04/12/2019 16:24;nrj;B;3;60;48
04/12/2019 17:19;nrj;B;3;60;49
04/12/2019 17:48;nrj;B;3;60;50
04/12/2019 19:31;nrj;A;3;60;55
04/12/2019 20:04;nrj;B;3;60;51
04/12/2019 20:31;nrj;B;3;60;52
04/12/2019 22:02;nrj;A;3;60;56
04/12/2019 22:11;nrj;B;3;60;53
04/12/2019 22:21;nrj;A;3;60;57
04/12/2019 22:47;nrj;B;3;60;54
04/12/2019 23:32;nrj;B;3;60;55
05/12/2019 12:11;soda;A;3;120;121
05/12/2019 12:34;refill;A;4;0;0
05/12/2019 12:40;coffee;A;4;280;1
05/12/2019 12:42;soda;A;4;120;1
05/12/2019 12:50;coffee;A;4;280;2
05/12/2019 12:52;coffee;A;4;280;3
05/12/2019 12:54;refill;B;4;0;0
05/12/2019 13:03;coffee;B;4;280;1
05/12/2019 13:03;soda;A;4;120;2
05/12/2019 13:04;coffee;B;4;280;2
05/12/2019 13:11;coffee;A;4;280;4
05/12/2019 13:12;coffee;B;4;280;3
05/12/2019 13:12;soda;B;4;120;1
05/12/2019 13:14;coffee;A;4;280;5
05/12/2019 13:17;coffee;B;4;280;4
05/12/2019 13:20;soda;B;4;120;2
05/12/2019 13:21;soda;B;4;120;3
05/12/2019 13:31;coffee;B;4;280;5
05/12/2019 13:37;coffee;B;4;280;6
05/12/2019 13:41;coffee;B;4;280;7
05/12/2019 13:47;nrj;A;4;60;1
05/12/2019 13:47;soda;A;4;120;3
05/12/2019 13:57;coffee;B;4;280;8
05/12/2019 14:01;refill;C;4;0;0
05/12/2019 14:03;soda;C;4;120;1
05/12/2019 14:04;coffee;B;4;280;9
05/12/2019 14:04;coffee;C;4;280;1
05/12/2019 14:04;coffee;C;4;280;2
05/12/2019 14:04;soda;A;4;120;4
05/12/2019 14:05;coffee;C;4;280;3
05/12/2019 14:07;soda;C;4;120;2
05/12/2019 14:07;coffee;C;4;280;4
05/12/2019 14:07;coffee;C;4;280;5
05/12/2019 14:09;coffee;A;4;280;6
05/12/2019 14:19;soda;A;4;120;5
05/12/2019 14:24;coffee;C;4;280;6
05/12/2019 14:25;coffee;B;4;280;10
05/12/2019 14:29;coffee;B;4;280;11
05/12/2019 14:30;coffee;B;4;280;12
05/12/2019 14:35;coffee;B;4;280;13
05/12/2019 14:35;soda;B;4;120;4
05/12/2019 14:38;soda;B;4;120;5
05/12/2019 14:38;soda;C;4;120;3
05/12/2019 14:43;coffee;C;4;280;7
05/12/2019 14:43;coffee;B;4;280;14
05/12/2019 14:47;coffee;C;4;280;8
05/12/2019 14:50;coffee;B;4;280;15
05/12/2019 14:50;coffee;A;4;280;7
05/12/2019 14:51;coffee;C;4;280;9
05/12/2019 14:55;coffee;B;4;280;16
05/12/2019 14:57;soda;C;4;120;4
05/12/2019 14:57;coffee;A;4;280;8
05/12/2019 14:58;soda;B;4;120;6
05/12/2019 14:59;soda;A;4;120;6
05/12/2019 15:04;coffee;A;4;280;9
05/12/2019 15:06;coffee;C;4;280;10
05/12/2019 15:09;soda;C;4;120;5
05/12/2019 15:13;coffee;A;4;280;10
05/12/2019 15:13;coffee;B;4;280;17
05/12/2019 15:14;soda;B;4;120;7
05/12/2019 15:15;coffee;B;4;280;18
05/12/2019 15:17;coffee;C;4;280;11
05/12/2019 15:17;coffee;B;4;280;19
05/12/2019 15:17;coffee;A;4;280;11
05/12/2019 15:19;coffee;C;4;280;12
05/12/2019 15:21;refill;D;4;0;0
05/12/2019 15:25;coffee;A;4;280;12
05/12/2019 15:27;coffee;A;4;280;13
05/12/2019 15:29;coffee;D;4;280;1
05/12/2019 15:31;nrj;A;4;60;2
05/12/2019 15:31;nrj;A;4;60;3
05/12/2019 15:34;soda;A;4;120;7
05/12/2019 15:36;soda;D;4;120;1
05/12/2019 15:38;nrj;A;4;60;4
05/12/2019 15:41;soda;D;4;120;2
05/12/2019 15:41;soda;A;4;120;8
05/12/2019 15:43;soda;B;4;120;8
05/12/2019 15:58;nrj;D;4;60;1
05/12/2019 15:58;soda;C;4;120;6
05/12/2019 16:01;nrj;C;4;60;1
05/12/2019 16:05;soda;C;4;120;7
05/12/2019 16:06;soda;C;4;120;8
05/12/2019 16:06;coffee;B;4;280;20
05/12/2019 16:11;coffee;A;4;280;14
05/12/2019 16:15;coffee;C;4;280;13
05/12/2019 16:23;soda;C;4;120;9
05/12/2019 16:26;nrj;C;4;60;2
05/12/2019 16:35;coffee;A;4;280;15
05/12/2019 16:41;coffee;D;4;280;2
05/12/2019 16:43;nrj;D;4;60;2
05/12/2019 16:46;coffee;A;4;280;16
05/12/2019 16:50;soda;B;4;120;9
05/12/2019 16:56;coffee;B;4;280;21
05/12/2019 17:09;soda;C;4;120;10
05/12/2019 17:14;coffee;B;4;280;22
05/12/2019 17:15;soda;C;4;120;11
05/12/2019 17:17;nrj;B;4;60;1
05/12/2019 17:18;soda;A;4;120;9
05/12/2019 17:19;coffee;D;4;280;3
05/12/2019 17:24;soda;D;4;120;3
05/12/2019 17:24;soda;D;4;120;4
05/12/2019 17:34;coffee;C;4;280;14
05/12/2019 17:36;nrj;A;4;60;5
05/12/2019 17:40;coffee;A;4;280;17
05/12/2019 17:41;soda;B;4;120;10
05/12/2019 17:46;soda;B;4;120;11
05/12/2019 17:46;coffee;B;4;280;23
05/12/2019 17:48;nrj;D;4;60;3
05/12/2019 17:50;coffee;D;4;280;4
05/12/2019 18:07;coffee;A;4;280;18
05/12/2019 18:07;soda;D;4;120;5
05/12/2019 18:13;nrj;D;4;60;4
05/12/2019 18:17;coffee;D;4;280;5
05/12/2019 18:26;soda;C;4;120;12
05/12/2019 18:31;nrj;B;4;60;2
05/12/2019 18:32;nrj;B;4;60;3
05/12/2019 18:46;soda;B;4;120;12
05/12/2019 18:46;nrj;B;4;60;4
05/12/2019 18:59;coffee;D;4;280;6
05/12/2019 19:00;coffee;C;4;280;15
05/12/2019 19:00;nrj;C;4;60;3
05/12/2019 19:05;nrj;C;4;60;4
05/12/2019 19:10;nrj;D;4;60;5
05/12/2019 19:11;soda;C;4;120;13
05/12/2019 19:15;soda;C;4;120;14
05/12/2019 19:16;soda;C;4;120;15
05/12/2019 19:19;coffee;C;4;280;16
05/12/2019 19:22;soda;C;4;120;16
05/12/2019 19:29;soda;A;4;120;10
05/12/2019 19:38;soda;B;4;120;13
05/12/2019 19:43;nrj;B;4;60;5
05/12/2019 19:55;soda;B;4;120;14
05/12/2019 19:55;soda;C;4;120;17
05/12/2019 20:02;coffee;B;4;280;24
05/12/2019 20:02;nrj;C;4;60;5
05/12/2019 20:05;soda;A;4;120;11
05/12/2019 20:08;soda;B;4;120;15
05/12/2019 20:11;soda;D;4;120;6
05/12/2019 20:12;soda;C;4;120;18
05/12/2019 20:14;nrj;C;4;60;6
05/12/2019 20:18;nrj;B;4;60;6
05/12/2019 20:20;coffee;C;4;280;17
05/12/2019 20:21;soda;C;4;120;19
05/12/2019 20:21;soda;C;4;120;20
05/12/2019 20:23;soda;A;4;120;12
05/12/2019 20:25;nrj;B;4;60;7
05/12/2019 20:26;soda;C;4;120;21
05/12/2019 20:28;soda;B;4;120;16
05/12/2019 20:31;soda;B;4;120;17
05/12/2019 20:32;soda;B;4;120;18
05/12/2019 20:37;soda;A;4;120;13
05/12/2019 20:43;soda;C;4;120;22
05/12/2019 20:53;coffee;D;4;280;7
05/12/2019 20:59;soda;C;4;120;23
05/12/2019 21:03;nrj;B;4;60;8
05/12/2019 21:03;soda;A;4;120;14
05/12/2019 21:03;nrj;C;4;60;7
05/12/2019 21:06;coffee;B;4;280;25
05/12/2019 21:06;soda;C;4;120;24
05/12/2019 21:16;soda;A;4;120;15
05/12/2019 21:17;soda;B;4;120;19
05/12/2019 21:23;soda;C;4;120;25
05/12/2019 21:28;coffee;C;4;280;18
05/12/2019 21:30;soda;B;4;120;20
05/12/2019 21:36;soda;C;4;120;26
05/12/2019 21:42;soda;B;4;120;21
05/12/2019 21:42;coffee;A;4;280;19
05/12/2019 21:47;soda;D;4;120;7
